"CFR";"loa"
11894;7.2
11895;7.57
11896;7.73
11897;7.91
11898;10.15
11899;8.48
119;3.75
1190;18.67
11900;7.4
11901;14.96
11902;7.01
11903;7.05
11904;8.33
11905;7.36
11906;7.38
11907;8.4
11908;9.65
11909;7.75
1191;15.9
11910;7.91
11911;9.73
11912;8.74
11913;7.22
11914;6.85
11915;7.73
11916;9.6
11917;8.45
11918;7.65
11919;8.61
1192;13.02
11920;8.2
11921;7.74
11922;7.7
11923;7.44
11924;7.47
11925;8.26
11926;7.46
11927;7.86
11928;8.25
11929;8.2
1193;18.17
11930;13.3
11931;16.1
11932;7.98
11933;7.8
11934;8.1
11935;8.09
11936;8.3
11937;7.74
11938;8.1
11939;11
1194;17.84
11940;12.37
11941;7.01
11942;9.65
11943;7.33
11944;7.72
11945;7.82
11946;7.05
11947;9.03
11948;11.07
11949;10.545
1195;16.66
11950;8.15
11951;8.5
11952;8.17
11953;14.5
11954;8.18
11955;9.38
11956;8.48
11957;9.1
11958;6.90625
11959;10.37
11960;8.12
11961;7.54
11962;9.05
11963;7.42
11964;7.33
11965;8.03
11966;6.85
11967;6.87
11968;9.2
11969;8.83
1197;16.75
11970;7.4
11971;8.78
11972;6.67
11973;8.17
11974;8.52
11975;8.85
11976;8.55
11977;8.38
11978;7.89
11979;10.05
1198;17.98
11980;9.83
11981;10.04
11982;8.52
11983;7.09
11984;7.05
11985;10.63
11986;10.44
11987;10.6
11988;9.35
11989;11.01
1199;12.67
11990;8.77
11991;9.4
11992;8.21
11993;10.3
11994;5.83
11995;7.15
11996;7.5
11997;8.52
11998;10.58
11999;8.95
12;3.5
120;4.83
1200;12.568
12000;18.15625
12001;6.57
12002;9.1
12003;12.66
12004;8.05
12005;12.2
12006;8.922
12007;8.3
12008;8.74
12009;9.18
1201;12.2211111111111
12010;9.28
12011;8.5
12012;8.31
12013;9.5
12014;11.3
12015;7.77
12016;5.9
12017;7.36
12018;8.6
12019;12.9
1202;17.34
12020;8
12021;12.72
12022;9.42
12023;11.1
12024;9.83
12025;7.4
12026;8.48
12027;9.75
12028;9.67
12029;6.27
1203;14.92
12030;9.3
12031;7.85
12032;9.77714285714286
12033;8.6
12034;7.85
12035;7.6
12036;9.13
12037;9.48
12038;9.58
12039;9.8
1204;17.95
12040;8.94
12041;8.85
12043;7.85
12044;8.6
12045;8.76
12046;10.26
12047;9.43
12048;8.1
12049;8.1
1205;13.18
12050;10.1
12051;9.68
12052;9.09
12053;9.25
12054;12.66
12055;9
12056;6.68
12057;10.9
12058;9.9
12059;9.02
1206;13.78
12060;11.94
12061;9.37
12062;7.25
12063;8.8
12064;9.8
12065;9.03
12066;10.72
12067;15.07
12068;9.35
12069;9.22
1207;13.16
12070;14.88
12072;19.83
12073;5.22
12074;13.15
12075;9.25
12076;12.15
12077;9.3
12078;12.44
12079;9.51
1208;8.75
12081;9.46
12082;8.9
12083;8.97
12084;9.38
12085;7.43
12086;8.04
12087;8.4
12088;9.3
12089;8.85
1209;13.6
12090;9.6
12091;8.1
12092;7.9
12093;10.24
12094;8.05
12095;10.35
12096;10.9
12097;10.4
12098;8.4
12099;9.55
121;25.7
1210;14.47
12100;9.4
12101;12.35
12102;8.89
12103;9.68
12104;9.1
12105;11.1625
12107;21
12108;18.32
12109;9.38
1211;18.55
12110;15.85
12111;18.5
12112;13.36
12113;8.5
12114;10.62
12116;21.06
12117;19.3
12118;9.3
12119;9.98
1212;13.51
12120;8.88
12121;9.45
12122;6.18857142857143
12123;9.45
12124;9
12125;9.74
12126;13.3
12127;19.85
12128;9.35
12129;9.3
1213;12.78
12130;11.6
12131;6.75
12132;16.36
12133;9.72
12134;9.4
12135;10.6
12136;13.08
12137;20.4
12138;10.1
12139;8.4
1214;12.72
12140;6
12141;6.92
12142;9.91
12143;9.85
12144;9.35
12145;9.1
12146;16.27
12148;9.05
12149;6.88
1215;17.75
12150;6.4
12151;23.36
12152;8.65
12153;9.3
12154;12.41
12155;7.08
12156;8.41
12158;9.12
12159;19.7
1216;12.79
12160;8.9
12161;14
12162;19.83
12163;20.92
12164;10.85
12165;21
12166;20.45
12167;11.53
12168;13.32
12169;10.4
1217;14.72
12170;11.8
12171;11.48
12172;20.5
12173;10.84
12174;9.8
12175;22.45
12176;9.99
12177;9.77
12178;9.8
12179;14.9
1218;12.77
12180;10.83
12181;11.3
12182;12.05
12183;21.67
12184;10.72
12185;12.3
12186;17.15
12187;13.55
12188;12.3
12189;9.5
1219;13.18
12190;10.1133333333333
12191;14.91
12192;8.7
12193;12.93
12194;13.1985714285714
12195;11.02
12196;11.72
12197;14.94
12199;12.96
122;22.33
1220;14.04
12200;12.95
12201;12.95
12202;12.52
12203;7.8
12204;8.1
12205;9
12206;9.8
12207;10.0875
12208;9.47
12209;13
1221;5.88
12210;13.5114285714286
12211;7.65
12212;11.35
12213;9.3
12214;13.87
12215;6.19888888888889
12216;9.78
12217;6.55
12218;7.295
12219;10.05
1222;15.26
12220;13.33
12221;13.19
12222;12.19
12223;9.73
12224;7.15
12225;10.46
12226;7.6
12227;10.5
12228;9.6
12229;9.95
1223;13.87
12230;11.13
12231;20.18
12232;9.85
12233;8.4
12234;9.5
12235;9.13
12236;9.65
12237;12.83
12238;10.99
12239;17.01
1224;19.62
12240;10.76625
12241;10.56
12242;13.87
12243;9.6
12244;6.49
12245;10.3
12246;5.94
12247;9.4
12249;23.42
1225;17.06
12250;11.6
12251;8.76
12252;14.89
12253;10.58
12254;6.04
12255;18.07
12256;8.7
12257;4.57
12258;10.77
12259;11.14
1226;13.15
12260;9.02
12261;7.7
12262;6.2
12263;7.7
12264;6.48
12265;6.84
12267;6.2
12269;8.59166666666667
1227;19.96
12270;6.59
12271;6.502
12272;7.44
12273;6.29571428571429
12274;7.48
12275;4.94
12276;7.83
12277;4.8
12278;5.41
12279;8.4
1228;19.52
12280;6.5
12281;7.4
12282;6.3
12283;5.97
12284;8.48
12285;7.98
12286;6.892
12287;8.75
12288;6.52
12289;7.83
1229;21.92
12290;12.25
12291;6.20454545454545
12292;4.93
12293;5.42
12294;6.4025
12295;5.64
12296;6.89875
12297;7.83
12298;4.68
12299;5.93
123;6.75
1230;12.555
12300;7.7
12301;6.65
12302;11.65
12303;7.05
12304;5.65
12305;8.95
12307;6.12
12308;10.59
12309;6.02
1231;15.67
12310;5.7
12311;6.86
12312;6.6
12313;6.52
12314;19.8
12315;5.6
12316;5.77
12317;7.38
12318;6.68
12319;14.85
1232;14.74
12320;8
12321;5.35
12322;5.58
12323;11.15
12324;4.46
12325;9.85
12326;5.89
12327;5.81
12328;4.85
12329;4.3
1233;21.86
12330;11.95
12331;5.46
12332;5
12333;5.91
12334;4.82
12335;6.65
12336;7.9
12337;8.77
12338;14.86
12339;6.26
1234;12.75
12340;6.01
12341;4.74
12342;7.17
12343;5.31
12344;10.7
12345;4.85
12346;6.05
12347;5.35
12348;5.32
12349;5.81
1235;12.81
12350;6.55875
12351;5.8
12352;4.86
12353;3.7
12354;6.4
12355;6.09333333333333
12356;5.94
12357;6.94222222222222
12358;5.6
12359;5.2
1236;13.09
12360;6.1
12361;6.35
12362;5.53
12364;5.8
12365;5.88
12366;6.6
12367;10.02
12368;6.2
12369;6.4
1237;8.6
12370;8.79
12372;13.2
12373;4.5
12374;5.44
12375;19.61
12376;5.29
12377;18
12378;14.09
12379;6.7
1238;14.16
12380;6.85
12381;10.8
12382;6.13
12383;15.78
12384;6.55
12385;17.8
12386;6.35
12387;20.65
12388;13.4
12389;8.8
1239;15.1
12390;15.6
12392;11.2
12393;5.78
12394;9.2
12395;7.05
12396;6.3
12397;6.39
12398;5.9
12399;5.89428571428571
124;7.61
1240;21.73
12400;6.96
12401;6.04
12402;6.06
12403;6.35
12404;7.61
12405;6.08
12406;7.43
12407;6.77142857142857
12408;5.43
12409;11.17
1241;13.2
12410;6.8
12411;8.45
12412;6.8
12413;5.58
12414;11.72
12415;13.3
12416;6.59
12417;9.7
12418;6.45
12419;10.09
1242;16.84
12420;9.2
12421;7.33
12422;7.37
12423;9.25
12424;6.3475
12425;8.5
12426;8.1
12427;6.9
12428;7.9
1243;7.73
12430;12.85
12431;7.35
12432;7.2
12433;13.6
12434;7.33
12435;11.2425
12436;5.3
12437;6.35
12438;6.15
12439;9.66
1244;13.71
12440;5.78
12441;8.8525
12442;5.45
12443;7.85
12444;7.27
12445;7.875
12446;5.49
12447;8.1
12448;5.5
12449;7.11545454545455
1245;10.12
12450;5.95
12451;15.1
12452;5.95
12453;6.53
12454;8.61
12455;5.58
12456;9.3
12457;5.93
12458;15
12459;10.4
1246;14.03
12460;9.8
12461;7.3
12463;9.91
12464;7.6
12465;17.68
12466;13.08
12467;6.28
12468;10.2
12469;9.15
1247;13.95
12470;6.23
12471;15.03
12472;6.55
12473;17.5
12474;13.91
12475;16.5
12476;10.68
12477;10.4490909090909
12478;11.72
12479;9.4
1248;13.32
12480;14.3
12481;6.94
12482;7.38
12483;15
12484;14.5
12485;17.73
12486;13.8
12487;16.95
12488;11
12489;13.9
1249;5.98
12490;7.64
12491;5.95
12492;7.96
12493;9.5
12495;8.45
12496;6.75
12497;6.95
12498;10
12499;7.3
125;25.2
1250;7.2
12500;8.8
12501;17.5
12502;9.45
12503;7.35
12504;8.5
12505;6.2
12506;8.05
12507;7.5
12508;7.48
12509;18.32
1251;12.55
12510;14.32
12511;13.55
12512;16.5
12513;15.93
12514;10.1
12515;19.5
12516;6.5
12517;7.2
12518;16.43
12519;19
1252;16.46
12520;17
12521;8.4
12522;6.85
12523;8.6
12524;13
12525;7.9
12526;6.86
12527;6.3
12528;12.51
12529;18.34
1253;12.7
12530;18.01
12531;6.13
12532;6.8
12533;6.25
12534;6.57142857142857
12535;6.77
12536;11.8
12537;6.29
12538;18.5
12539;6.32
1254;8.89
12540;17.49
12541;5.6
12542;19.93
12543;6.52
12544;6.2
12545;4.96
12546;6.1
12547;7
12548;21.48
12549;5.8
1255;13.65
12550;20.05
12551;18.59
12552;18.25
12553;5.66333333333333
12554;19.06
12555;17.28
12556;6.34
12557;21.89
12558;5.33
12559;23.1
1256;6.16
12560;18.1
12561;5.86
12562;5.1
12563;6.76
12564;6.37
12565;7.03
12566;6.13
12567;6.75
12568;20.2
12569;6.26
1257;7.2
12571;9.4
12572;6.4
12573;6.4
12574;14.4318181818182
12575;6.33
12576;6.35
12577;14.33
12578;8.98333333333333
12579;10.535
1258;13.57
12580;10.44
12581;5.68
12582;6.25
12583;9.07
12584;6.5
12585;22.13
12586;5.41
12587;5.64
12588;6.04
12589;6.4
1259;12
12590;6.1
12591;8.51333333333333
12592;7.07
12593;9.7
12594;9.50125
12595;10.4
12596;22.65
12597;6.37
12598;5.27
12599;6.49
126;23.5
1260;3.78
12600;6.45
12601;6.62
12602;4.96555555555556
12604;3.9
12605;5.71
12606;7.5
12607;5.85
12608;7.35
12609;7.96
1261;6
12610;5.2
12611;7.47
12612;6.78
12613;8.25
12614;5.66
12615;4.83
12616;6.9
12617;6.17
12618;5.63
12619;6
1262;12.04
12620;6.65
12621;7.12
12622;8.1
12623;7.3
12624;10.7
12625;7.025
12626;11
12627;14.13
12628;10.3
12629;9.6
1263;13.2
12630;16
12631;7.6
12632;7.05
12633;13.5
12634;5.5
12635;7.31
12636;6.85
12637;10.93
12638;5.47
12639;6.35
1264;14.32
12640;5.38
12641;4.75
12642;4.43
12643;7.658
12644;6
12645;7.43
12646;7.38
12647;5.3
12648;4.85
12649;4.9
1265;18.72
12650;5.6
12651;7.47
12652;6.07428571428571
12653;6.93
12654;9.33
12655;8.85
12656;7.2
12657;6.65
12658;6.8
12659;6.2
1266;8.16
12660;6.86416666666667
12661;5.24
12662;5.78
12663;6.05
12664;5.56
12665;5.62
12666;5.11
12667;6.16
12668;6.8
12669;5.9
1267;13.01
12670;6.5
12671;5.38
12672;10.82
12673;6.63
12674;11.8
12675;9.36
12676;13.34
12677;18.55
12678;11.58
12679;10.88
1268;13.82
12680;11.42
12681;9.2
12682;5.88
12683;20.36
12684;4.98
12685;4.12
12686;4.1
12687;14.1
12688;16.66
12689;12.22
1269;13.87
12690;14.6
12691;11.92
12692;3.8
12693;5.52
12694;19.58
12696;13
12697;3.82
12698;16.15
12699;5.5
127;3.82
1270;6.984
12700;5.65
12702;5.22
12703;3.67
12704;3.61
12705;17.92
12706;4.18
12707;20.7
12708;9.32
12709;17.6
1271;17.85
12710;4.49
12711;17.1
12712;18.8
12713;18.36
12714;6.42
12715;23.05
12716;8.3
12717;11.7285714285714
12718;3.86
12719;12.67
1272;13.81
12720;24.25
12721;3.75
12723;22.11
12724;26.25
12725;4.584
12727;12.51
12729;4.05
1273;7.03
12730;19.91
12731;8.52
12732;24.62
12733;4.5
12735;4.1
12736;3.93
12737;23.2
12738;12.37
12739;26.68
1274;12.2
12740;4.9
12741;8.3
12742;24.03
12743;13.18
12744;14.13
12745;24.6
12746;19.08
12747;6.5
12748;9.8
12749;4.2
1275;27.41
12750;4.86
12752;4.82
12753;4.19
12754;4.08
12756;4.8
12757;19.07
12758;5
12759;9.8
1276;12.92
12760;11.1
12761;5.12
12762;5.715
12763;24.3
12764;5.41
12765;12.7866666666667
12768;16.46
12769;13.44
1277;12.58
12770;6.07
12771;13.42
12772;25.6
12773;24.64
12774;7.14545454545455
12775;21.6
12776;10.43
12777;11.6
12779;6
1278;13.04
12780;12.3
12781;7.05
12782;13.46
12784;7.11
12785;6
12786;5.62
12788;8.35
12789;6
1279;7.55
12790;13.04
12791;7.93
12792;5.39
12793;14.98
12794;6
12795;6.215
12796;8.9
12797;12.3
12798;8.24
128;4.85
1280;8.88
12800;20.6
12802;14.17
12803;24.4866666666667
12804;6.7
12805;14.05
12806;8.56
12807;6.54
12808;22
12809;20.47
1281;16.28
12810;15.91
12811;7.85
12812;9.2
12813;8.55
12814;10.5
12815;8.33
12816;12.4
12817;10
12818;9.71
12819;4.72
1282;17.05
12820;9.34
12822;5.14
12823;7.22
12825;4.17
12826;9.12
12827;4
12828;4.15
12829;10.66
1283;13.01
12830;12.4
12831;12.15
12832;6.26
12833;6.8
12834;7.49
12835;6.63
12836;4.92
12837;6.62
12838;8.34
12839;6.73
1284;13.53
12840;3.8
12841;7.7
12842;4.05
12843;4.08
12844;5.08
12845;11.33
12846;4.19
12847;4.2
12849;8.2
1285;13.74
12850;6.8
12851;5.135
12852;7.25
12853;20.05
12854;23.36
12855;18.71
12856;20.51
12857;23.67
12858;18.6
12859;22.3
1286;5.85
12860;13.5
12861;14.89
12862;13.44
12863;8.12
12864;4.05
12865;8.36
12866;10.28
12867;4.81
12868;7.06
12869;10.66375
1287;7.85
12870;20.35
12872;14.82
12873;5.75
12874;8.25
12875;8.36
12876;5
1288;12.3
12880;4.17
12881;8.17
12883;8.6
12884;5.97
12885;7.43
12886;9.25
12888;5.55
12889;5.88
1289;8.25
12890;5.77
12891;11.22
12892;11.7
12894;11.49
12895;12.1
12896;4.84
12897;5.32
12899;11.43
129;9.2
1290;12.93
12900;9.71
12901;5.31
12902;10.68
12903;12.74
12904;12.82
12905;12.72
12906;5.16
12907;12.46
12908;13
12909;14.12
1291;11.84
12910;13.62
12911;13.5
12912;10.3
12913;5.56
12914;9.28
12915;12.65
12916;12.44
12917;12.5
12918;14.97
12919;14.75
1292;12.76
12921;19.34
12922;20.98
12923;24.63
12924;19.9
12925;18.81
12926;21.5
12927;18.6
12928;12.84
12929;17.15
1293;18.46
12930;17.5
12931;21.36
12932;21.24
12933;17.8
12934;20.05
12935;21.98
12936;22.31
12937;18.9
12938;9.67
12939;10.12
1294;7.3
12941;26.3
12942;10.58
12943;11.86
12944;5.91
12945;6.91
12946;12.5
12947;10.5
12948;25.86
12949;21.14
1295;16.15
12950;5.43
12951;12.11
12952;6.78
12953;11.25
12955;12.9
12956;11.25
12957;16.81
12958;13.76
12959;6.1
1296;10.77
12960;6.46285714285714
12962;4.5
12963;8.93
12964;5.05
12965;7.68
12966;7.93
12968;4.73
12969;4.68
1297;7.6
12970;7.26
12971;5.3
12972;5.08
12973;5.43764705882353
12974;8.15
12975;4.8
12976;7.97
12977;9.1
12978;12.6
12979;7.8
1298;12.25
12980;4.75
12981;5
12982;5.14285714285714
12983;8.7
12984;4.29
12987;5.22
12988;7.2
12989;4.45
1299;12.41
12990;6.22
12991;7.42666666666667
12992;9.8
12993;5.25
12995;5.65
12996;5.5
12997;6.68
12998;10.23
12999;7.07
13;15.8
130;4.4
1300;8.85
13000;8.87
13001;4.86
13002;5.48
13003;4.98
13004;5.16
13005;4.70571428571429
13006;11.75
13007;8.4
13008;8.6
13009;6.95
1301;12.52
13010;9.7
13011;8.05
13013;13.1
13014;4.62
13015;7.07
13016;16.2528571428571
13017;5.06
13018;4.87
13019;6.21
1302;9.33
13020;8.9
13021;6.7
13022;5.89
13023;4.3
13024;4.03
13025;4.83
13026;8.2
13027;8.17
13028;8.75
13029;8.43
1303;12.9
13030;8.62
13031;8.5
13032;11.25
13033;4.58545454545455
13034;8.7
13035;7.8
13036;9.76
13037;9.5
13038;10.72
13039;8.6
1304;28.93
13040;4.8
13041;8.73
13042;10.73
13043;10.25
13044;9.7
13045;4.3
13046;5.78
13047;6.91
13048;9.65
13049;8.46
1305;20.55
13050;8.8
13051;4.45
13052;3.97
13053;3.7
13054;8.4
13055;8.8
13056;7.05
13057;9.7
13058;5.1
13059;9.75
1306;13.04
13060;9.5
13061;5.28
13062;5.7
13063;3.98
13064;4.2
13065;3.85
13066;5.28
13067;8.42
13068;4.47
13069;4.08
1307;14.57
13070;5.25
13071;4.22
13072;4.3
13073;4.2
13074;11.71
13075;12.2
13076;10.25
13077;3.61
13079;4.73
1308;18.27
13080;10.95
13081;4.1
13082;6.92
13083;11.81
13084;12.6
13085;3.79
13086;7.08
13087;4.6
13088;4.88
1309;26.1
13090;7.96
13091;10.6
13092;8.24
13093;9.2
13094;14.75
13095;4.92
13096;14.0611111111111
13097;14.5
13098;13.21
13099;16.8
131;28.6375
1310;7.4
13100;11.58
13101;10
13102;13.1845454545455
13103;4.1
13104;4.58
13105;8.72
13106;12.73
13107;5.36
13108;8.39
13109;12.4
1311;6.73
13110;4.3
13111;5
13112;9.25
13113;11.04
13114;12.22
13115;12.4
13116;4.55
13117;4.88
13118;4.9
13119;7.03
1312;12.98
13120;12.56
13121;11.85
13122;12.3
13123;6.01
13124;9.15
13125;6.5
13126;5.75
13128;13.99
13129;6.89
1313;10.8
13130;7.65
13131;4.65
13132;6.05
13133;6.44428571428571
13134;8.58
13135;6.1
13136;7.1
13137;4.2
13138;6.35
13139;8.20142857142857
1314;13.03
13140;7.5
13141;12.5
13142;5.7
13143;10.72
13144;10.1
13145;8.2
13146;8.88
13147;8.65
13148;12.7
13149;14.89
1315;12.55
13150;14.8
13151;9.31
13152;17.35
13153;6
13154;6.92
13155;5.88
13156;8.1
13157;4.12
13158;7.35
13159;21.15
1316;17.75
13160;5.88
13161;5.7
13162;6.15
13163;15.6
13164;6.14
13165;5.72
13166;6.1
13167;10.85
13168;47.98
13169;59.06
1317;18.09
13170;22.7
13173;6.42
13174;7
13175;6.5
13176;6.65818181818182
13177;7.39
13178;6.85
13179;6.566
1318;26.4
13180;8.32
13181;6.65
13182;6.49
13184;9.03
13185;8
13186;8
13187;6.96
13188;7.98
13189;6.6
1319;20
13190;10
13191;7.3
13192;7.35
13193;6.8
13194;7.69
13195;8.15
13196;7.31
13197;9
13198;7.15
13199;6.62
132;27.21
1320;18.09
13200;6.82
13201;7.39
13202;5.935
13203;8.56
13204;6.65
13205;7.3
13206;9.3
13207;8.02888888888889
13208;7.13
13209;9.35
1321;12.65
13210;6.2
13211;6.35
13212;6.68
13213;6.1
13214;7.2
13215;6.32
13216;9.94
13217;9.5
13218;7.35
13219;6.35
1322;6.14
13220;9.35
13221;6.6
13222;9.85
13223;6.47
13224;12.32
13225;4.51
13226;4.23
13228;6.16
13229;12.72
1323;8.45
13230;9.1
13231;10.2
13232;9.07
13233;11.55
13234;9.45
13235;6.3
13236;11.4
13237;6.3
13238;6.55
13239;9.75
1324;12.88
13240;6.89333333333333
13241;5.63555555555556
13242;20
13243;4.18
13244;6.83
13245;7.06
13246;4.18
13249;11.03
1325;20.2
13250;13.95
13251;29.5
13252;23.8
13253;11.6
13255;14.58
13256;7.12
13257;10
13259;7.6
1326;6.1
13260;6.88
13262;6.96
13263;6.96
13264;6.78
13265;7.3
13266;6.68
13267;7.8
13268;7.75
13269;5.45
1327;13.7
13270;20.43
13271;8.5
13272;18.79
13273;25.5
13274;13.76
13275;6.2
13276;6.8
13277;7.6
13278;19.2
13279;19.95
1328;12.74
13280;20.6
13281;18.48
13282;19.05
13283;7.24
13284;17
13285;5
13286;8.2
13287;7.92
13288;6.42
13289;6.72
13290;7.44
13291;7.6
13292;11.8371428571429
13293;6
13294;9.18
13295;11.955
13296;7.66
13297;8.45
13298;7.15
13299;11.28
133;25.92
1330;18.95
13300;5.3
13301;20.15
13302;6.48
13303;21.72
13304;7.65
13306;21.92
13307;6.8
13308;21.8
13309;20.1884615384615
1331;21.88
13310;7.83
13311;8.71
13312;8.55
13313;7.75
13314;5.75
13315;7.7
13316;5.25
13318;21
1332;13.93
13320;6.7
13321;19.8
13322;9.52
13323;6.67
13324;10.25
13325;9.408
13326;10.75
13327;7.62
13328;6.49888888888889
13329;10.93
1333;13.6
13330;6.2
13331;10
13332;11.95
13333;11.5
13334;8.8
13335;9.05
13336;11.69
13337;11.2
13338;9.96
13339;11.3
1334;12.06
13340;20.46
13341;9.32
13342;9.85
13343;8.52
13344;12.92
13346;5.82
13347;9.36
13348;4.37
13349;12.0333333333333
1335;12.84
13350;19.95
13351;21.1
13352;5.8
13353;8.3
13354;7.6
13355;6.18
13356;17.61
13357;7.9
13358;8.56
13359;8.24
1336;25.45
13360;10.22
13361;6.25
13363;21.25
13365;6.84
13366;6.25
13367;8.15
13368;17.47
13369;5.76
1337;13.37
13370;14.2
13371;8.05
13372;17.23
13373;9
13374;11.7
13375;8.16
13376;21.84
13377;8.16
13378;7.06
1338;14.6
13380;5.8
13381;15.98
13382;8.97
13383;12.9
13384;8.44
13385;22.41
13386;7.58
13387;8.2
13388;27.6
13389;8.97
1339;13.02
13390;9.5
13391;23.3
13392;7.31
13393;7.82
13394;7.69
13395;7.25
13396;8.46571428571429
13397;23.1
13398;37.7
13399;8.82
134;20.67
1340;20.6
13400;9.08
13401;8.06
13402;6
13403;27.65
13404;6.47
13405;7.13
13407;9.29
13408;11.5
13409;12.92
1341;5.8
13410;7.12
13412;7
13413;7.09
13414;11.38
13415;5.78
13416;7.13
13417;23.2
13418;16.1
13419;6.75
1342;12.55
13420;7.5
13421;18.55
13422;8.09090909090909
13423;19.6
13424;7.48
13425;18.55
13426;9.25
13427;17.3
13429;6.87
1343;19.92
13430;5.35
13431;5.48
13432;24.13
13433;18.72
13434;26.31
13435;6.2
13436;8.75
13437;14.2
13438;6.55
13439;23.5
1344;6.09
13440;10.3
13441;16.43
13442;19.72
13443;21.16
13444;6.35
13445;11.57
13446;8.52
13448;20.4
13449;19.25
1345;12.38
13450;21.9
13451;20.75
13452;20.6
13453;17.15
13454;6.13
13456;6.75
13457;6.7
13458;17.87
13459;20.86
1346;24.6
13460;10.32
13461;6.47
13462;6.44714285714286
13463;6
13464;7.03
13465;7.24
13466;19.84
13467;19.35
13468;27.32
13469;19.93
1347;22.72
13470;6.47
13471;22.17
13472;6.48
13473;6.8
13474;6.15
13475;9.42
13476;20.64
13477;15.9
13478;14
13479;11.8
1348;22.6
13480;26.7
13481;22.25
13482;22
13483;19.36
13484;11.32
13485;17.59
13486;8.64
13487;21.65
13489;22.5
1349;12.98
13490;6.55
13491;6.62
13492;19.4
13493;10.8
13494;18.55
13495;19.7
13496;19.38
13497;27.08
13498;23.8
13499;16.3
135;24
1350;23.15
13500;29.87
13501;4.9
13502;13.8
13506;11.23
13507;6.62
13508;5.98
13509;5.85
1351;6.19142857142857
13510;7.23
13511;11.2
13512;11.3
13513;18.52
13514;6.58
13515;6.63
13516;6.65
13517;5.7
13518;9.8
13519;5.9
1352;8.7
13520;9.72
13521;7.92
13522;6.2
13523;11.1
13524;6.65
13525;6.6
13526;9.1
13527;6.45
13528;6.13
13529;13.15
1353;6.8
13530;11.48
13531;7.17
13532;6.55
13533;12.65
13534;7.67777777777778
13535;12.6
13536;6.35
13537;9
13538;6.65
13539;6.08
1354;11.43
13540;5.7
13541;9.7
13542;6.63
13543;14.53
13544;45.7
13545;48
13546;55.6
13547;8.4
13548;6.04
13549;7.1
13550;6.6
13551;7.78
13552;7.45
13553;6.6
13554;7.6
13555;7.95
13556;6.05
13557;6.8
13558;7.85
13559;6.44
1356;7.55
13560;6.13
13561;6.4
13562;6.3
13563;10.75
13565;6.01428571428571
13566;10.165
13567;4.98
13568;7.15
13569;6.95
1357;4.5
13570;6.05
13571;5.92
13572;6.03
13573;13.4
13574;4.87428571428571
13575;5.81
13576;7.45
13577;13.9
13578;14.93
13579;5.88
1358;5.49
13580;5.5
13581;42.3173333333333
13582;8.56
13583;7.75
13584;6.18
13585;6.48
13586;22.3
13587;7
13588;6.08
13589;49.3
13590;5.87333333333333
13591;6.83
13592;6.12
13593;48.6
13594;10.75
13595;33.8
13596;5.85
13597;5.76
13598;6.48
13599;7.16
136;28.45
1360;5.5
13600;7.7
13601;6.8
13602;13.45
13604;7.55
13605;7.26888888888889
13606;10.87
13607;16.57
13608;6.8
13609;6.73
1361;5.08
13610;7.91
13611;7.2
13612;14.02
13613;7.22
13614;6.5
13615;14.3
13616;7.2
13617;17.01
13618;8.85
13619;7.134
1362;5.34
13620;8.3
13621;6.68
13622;7.02
13623;7.5
13624;6.5
13625;9.2
13626;9.51
13627;6.98
13628;7.6
13629;12.1
1363;5.6
13630;7.23
13631;7.38125
13632;8.32
13633;6.75
13634;11.28
13635;13.2
13636;12.25
13637;6.9
13638;6.07
13639;6.14
1364;12.8
13640;12.5
13641;6.3
13642;7.49
13643;7.95
13644;6.6
13645;8.95
13646;10.46
13647;9.4
13648;6
13649;9.7
1365;6.06
13650;5.53
13651;7.45
13652;8
13653;6.55
13654;9.8
13655;6.42
13656;9.23
13657;7.5
13658;6.23
13659;7.01
1366;11
13660;6.9
13661;6.9
13662;6.24
13663;6.58866666666667
13664;11.2
13665;6.3
13666;13.95
13667;6.56
13668;5.51
13669;7
1367;8.13307692307692
13670;18.9
13671;6.2
13672;7.22
13673;6.25
13674;12.58
13675;6
13676;13.8
13677;7.92142857142857
13678;13.1
13679;8
1368;11.84
13680;5.65
13681;8.13
13683;7.22
13684;9.66
13685;6.4
13686;20.34
13687;7.9
13688;10.85
13689;7.45
1369;9.55
13690;14.32
13691;10.25
13692;7.16
13693;13.5
13694;6.22
13695;6.46
13696;14.8933333333333
13698;6.94
137;24.83
1370;5.26
13700;8.53
13701;19.77
13702;13.65
13703;11.05
13704;8.7
13705;5.77
13706;5.2
13707;5.95
13708;6.1
13709;4.76
1371;7.08625
13710;7.2
13711;4.14
13712;5.14
13713;5.69
13714;8.63
13715;5.3
13716;6.80090909090909
13717;6.15
13718;5.64
13719;6.56666666666667
13720;4.5
13721;5.65
13722;8.15
13723;8.8
13724;5.5
13725;5.95
13726;6.43
13727;4.54
13728;5.35
13729;7.23
1373;12.1
13730;4.9
13731;5.4
13732;6.48
13733;5.93
13734;10.46
13735;5.58
13736;5.09
13737;5.6
13738;17.9
13739;6.32
1374;4.8
13740;8.65
13741;7.16
13742;6.72
13743;6.25
13744;17.63
13745;6.2
13747;8.36
1375;8.59
13750;5.68857142857143
13752;9.2
13753;5.55
13754;13.45
13755;17.4
13756;9.3
13757;10.93
13758;5.38
1376;15.05
13760;7.1
13761;4.3
13762;14.5
13763;7.09
13764;6.55
13765;6.4
13766;13.4
